condition,author_set,window_size,start_mark,end_mark,target_author,run_id,source_book,feature,window_index,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author,model,arm,offset,source_type
human_start,all_authors,1000,1000,2000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,2,0.022764708998486233,0.03241547332519276,0.009650764326706529,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,2000,3000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,3,0.04038063254808709,0.006302440039514376,-0.03407819250857271,6,False,herbert_george_wells,human,human_start,0,human
human_start,all_authors,1000,3000,4000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,4,0.01957881242053816,0.028431734392921,0.00885292197238284,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,4000,5000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,5,0.01751750973200543,0.02365206242356582,0.00613455269156039,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,0,1000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,1,0.10096529452393226,0.0598252951938142,-0.041139999330118054,9,False,joseph_conrad,human,human_start,0,human
human_start,all_authors,1000,1000,2000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,2,0.08381316154520808,0.11745679714942872,0.03364363560422064,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,2000,3000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,3,0.11624772759905769,0.04515350327210392,-0.07109422432695377,6,False,herbert_george_wells,human,human_start,0,human
human_start,all_authors,1000,3000,4000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,4,0.08091585513161656,0.09615742426559704,0.015241569133980476,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,4000,5000,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,5,0.07194860890779717,0.08401374737997058,0.012065138472173415,1,True,agnes_may_fleming,human,human_start,0,human
human_interior,all_authors,1000,8517,9517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,1,0.03353989394588347,0.017149366122730176,-0.016390527823153294,7,False,oscar_wilde,human,human_interior,8517,human
human_interior,all_authors,1000,9517,10517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,2,0.036738998505015066,0.011874511736610064,-0.024864486768405004,7,False,herbert_george_wells,human,human_interior,8517,human
human_interior,all_authors,1000,10517,11517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,3,0.015488823951355686,0.017191746466644096,0.00170292251528841,1,True,agnes_may_fleming,human,human_interior,8517,human
human_interior,all_authors,1000,11517,12517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,4,0.03413983369262391,0.016898115308758586,-0.017241718383865325,7,False,charles_dickens,human,human_interior,8517,human
human_interior,all_authors,1000,12517,13517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f1,5,0.010288115589204215,0.019892526285119436,0.00960441069591522,1,True,agnes_may_fleming,human,human_interior,8517,human
human_interior,all_authors,1000,8517,9517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,1,0.0820914248983422,0.05109359719277493,-0.03099782770556727,6,False,charles_dickens,human,human_interior,8517,human
human_interior,all_authors,1000,9517,10517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,2,0.08878974965786242,0.04999933921269686,-0.03879041044516556,7,False,charles_dickens,human,human_interior,8517,human
human_interior,all_authors,1000,10517,11517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,3,0.05267283032095173,0.0458732417110162,-0.006799588609935528,2,False,charles_dickens,human,human_interior,8517,human
human_interior,all_authors,1000,11517,12517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,4,0.08159976882103534,0.04085114653687739,-0.04074862228415795,5,False,charles_dickens,human,human_interior,8517,human
human_interior,all_authors,1000,12517,13517,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/7063.txt,f3,5,0.04467904014604148,0.06178636854142901,0.017107328395387526,1,True,agnes_may_fleming,human,human_interior,8517,human
human_start,all_authors,1000,0,1000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,1,0.009563858997572007,0.016870525938269283,0.007306666940697275,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,1000,2000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,2,0.026901186476193183,0.018820925969035972,-0.008080260507157211,2,False,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,3,0.035724308419293666,0.0260967141912239,-0.009627594228069764,2,False,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,3000,4000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,4,0.000846428531222863,0.007129646291536812,0.006283217760313949,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,4000,5000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,5,0.019024418717346836,0.02410120808096533,0.005076789363618495,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,0,1000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,1,0.037574267837564304,0.06019337696222099,0.022619109124656686,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,1000,2000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,2,0.07262791346755881,0.07206790127037851,-0.0005600121971802985,2,False,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,3,0.08498633637486756,0.08932690317338503,0.0043405667985174645,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,3000,4000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,4,0.010809385007961601,0.028871790972640008,0.018062405964678407,1,True,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,4000,5000,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,5,0.0430114362499395,0.0681542278773819,0.0251427916274424,1,True,agnes_may_fleming,human,human_start,0,human
human_interior,all_authors,1000,2956,3956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,1,0.0011787683418333788,0.008368276534296575,0.007189508192463196,1,True,agnes_may_fleming,human,human_interior,2956,human
human_interior,all_authors,1000,3956,4956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,2,0.01643801391839709,0.022687051370965848,0.006249037452568759,1,True,agnes_may_fleming,human,human_interior,2956,human
human_interior,all_authors,1000,4956,5956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,3,0.020848928926624107,0.015520929156642807,-0.005327999769981299,2,False,kathleen_thompson_norris,human,human_interior,2956,human
human_interior,all_authors,1000,5956,6956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,4,0.022671382568160967,0.024547502455486217,0.0018761198873252505,1,True,agnes_may_fleming,human,human_interior,2956,human
human_interior,all_authors,1000,6956,7956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f1,5,0.03505616588750188,0.02441287684656354,-0.010643289040938336,3,False,robert_sidney_bowen,human,human_interior,2956,human
human_interior,all_authors,1000,2956,3956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,1,0.010068432229867745,0.030921702774444112,0.020853270544576367,1,True,agnes_may_fleming,human,human_interior,2956,human
human_interior,all_authors,1000,3956,4956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,2,0.03706115120700196,0.06356071842293862,0.02649956721593666,1,True,agnes_may_fleming,human,human_interior,2956,human
human_interior,all_authors,1000,4956,5956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,3,0.05873770335757403,0.05504550633748731,-0.0036921970200867182,2,False,kathleen_thompson_norris,human,human_interior,2956,human
human_interior,all_authors,1000,5956,6956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,4,0.06017006709950485,0.07320958669501307,0.013039519595508219,1,True,agnes_may_fleming,human,human_interior,2956,human
human_interior,all_authors,1000,6956,7956,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/15317.txt,f3,5,0.08400480918738865,0.07447389194024716,-0.009530917247141488,3,False,robert_sidney_bowen,human,human_interior,2956,human
human_start,all_authors,1000,0,1000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,1,0.02438092245736723,0.006501204045927946,-0.017879718411439285,4,False,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,1000,2000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,2,0.03879337588604515,0.018131395339216465,-0.020661980546828686,4,False,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,3,0.04975156487693747,0.028960136557567014,-0.020791428319370458,7,False,mark_twain,human,human_start,0,human
human_start,all_authors,1000,3000,4000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,4,0.040649930090235785,0.018493885355065128,-0.022156044735170657,2,False,john_c_hutcheson,human,human_start,0,human
human_start,all_authors,1000,4000,5000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,5,0.01772891042732927,0.015391157560789598,-0.002337752866539672,3,False,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,0,1000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,1,0.08239057255778716,0.05501122121847371,-0.02737935133931345,2,False,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,1000,2000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,2,0.09780145084624581,0.06953110312476354,-0.028270347721482264,4,False,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,3,0.11091446109057826,0.09480852598034127,-0.016105935110236988,2,False,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,3000,4000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,4,0.11460508978218843,0.08651119907716581,-0.02809389070502262,2,False,john_c_hutcheson,human,human_start,0,human
human_start,all_authors,1000,4000,5000,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,5,0.06857948058690702,0.0545159641536278,-0.014063516433279223,2,False,louis_joseph_vance,human,human_start,0,human
human_interior,all_authors,1000,1391,2391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,1,0.06524816433296557,0.04330394734780932,-0.02194421698515625,7,False,mark_twain,human,human_interior,1391,human
human_interior,all_authors,1000,2391,3391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,2,0.023984824266129134,0.018054322594424035,-0.005930501671705099,2,False,jane_austen,human,human_interior,1391,human
human_interior,all_authors,1000,3391,4391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,3,0.04967671972208705,0.045172028217714974,-0.004504691504372077,3,False,john_c_hutcheson,human,human_interior,1391,human
human_interior,all_authors,1000,4391,5391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,4,0.011600393647142422,0.00445670943346432,-0.007143684213678102,3,False,agnes_may_fleming,human,human_interior,1391,human
human_interior,all_authors,1000,5391,6391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f1,5,0.06680841885465501,0.023701925148039933,-0.043106493706615075,5,False,agnes_may_fleming,human,human_interior,1391,human
human_interior,all_authors,1000,1391,2391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,1,0.14331603590162567,0.12216535759035137,-0.021150678311274304,3,False,kathleen_thompson_norris,human,human_interior,1391,human
human_interior,all_authors,1000,2391,3391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,2,0.09665916756616796,0.09496616370482007,-0.0016930038613478943,2,False,louis_joseph_vance,human,human_interior,1391,human
human_interior,all_authors,1000,3391,4391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,3,0.12504349467563383,0.13567587800395936,0.010632383328325529,1,True,charles_dickens,human,human_interior,1391,human
human_interior,all_authors,1000,4391,5391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,4,0.04184014449137837,0.03042221744247614,-0.01141792704890223,2,False,louis_joseph_vance,human,human_interior,1391,human
human_interior,all_authors,1000,5391,6391,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/46.txt,f3,5,0.15398218645981962,0.09940746578264073,-0.05457472067717889,4,False,agnes_may_fleming,human,human_interior,1391,human
human_start,all_authors,1000,0,1000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,1,0.011694464865478586,0.032430801555894555,0.02073633669041597,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,1000,2000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,2,0.019756247336824836,0.01833215484309794,-0.001424092493726898,2,False,jane_austen,human,human_start,0,human
human_start,all_authors,1000,2000,3000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,3,0.013211942841684794,0.01493463602944501,0.0017226931877602162,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,3000,4000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,4,0.016365437447464628,0.03609283714988189,0.01972739970241726,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,4000,5000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,5,0.04580068794791295,0.05407636475679529,0.008275676808882339,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,0,1000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f3,1,0.07881705730482103,0.11903620208075388,0.04021914477593286,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,1000,2000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f3,2,0.08385013321918806,0.08862159024560812,0.004771457026420053,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,2000,3000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f3,3,0.06997891699229408,0.07338494255019214,0.003406025557898054,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,3000,4000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f3,4,0.053533193940278424,0.08766041675844032,0.03412722281816189,1,True,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,4000,5000,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f3,5,0.2304839433215776,0.2053133039789119,-0.025170639342665696,3,False,charlotte_bronte,human,human_start,0,human
human_interior,all_authors,1000,1613,2613,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,1,0.01989625750154481,0.016960478412736645,-0.002935779088808165,2,False,jane_austen,human,human_interior,1613,human
human_interior,all_authors,1000,2613,3613,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/98.txt,f1,2,0.018047639560232986,0.03410904013905877,0.016061400578825786,1,True,charles_dickens,human,human_interior,1613,human
