author_set,source_type,condition,feature,chunk_size,author,cohort,sample_id,book_id,prompt_source_book,run_id,predicted_author,correct
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk4,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk5,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk6,gutenberg_texts/1400.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk7,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk8,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk9,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk10,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk11,gutenberg_texts/1400.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk12,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk13,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk14,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk15,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk16,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk17,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk18,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk19,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk20,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk21,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk22,gutenberg_texts/1400.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk23,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk24,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk25,gutenberg_texts/1400.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk26,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk27,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk28,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk29,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk30,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk31,gutenberg_texts/1400.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk32,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk33,gutenberg_texts/1400.txt,,,jane_austen,0
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk34,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,charles_dickens,existing,gutenberg_texts/1400.txt#chunk35,gutenberg_texts/1400.txt,,,charles_dickens,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk1,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk2,gutenberg_texts/74.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk3,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk4,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk5,gutenberg_texts/74.txt,,,agnes_may_fleming,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk6,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk7,gutenberg_texts/74.txt,,,agnes_may_fleming,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk8,gutenberg_texts/74.txt,,,agnes_may_fleming,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk9,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk10,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk11,gutenberg_texts/74.txt,,,luis_senarens,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk12,gutenberg_texts/74.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/74.txt#chunk13,gutenberg_texts/74.txt,,,agnes_may_fleming,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk1,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk2,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk3,gutenberg_texts/76.txt,,,joseph_conrad,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk4,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk5,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk6,gutenberg_texts/76.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk7,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk8,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk9,gutenberg_texts/76.txt,,,jane_austen,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk10,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk11,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk12,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk13,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk14,gutenberg_texts/76.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk15,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk16,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk17,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk18,gutenberg_texts/76.txt,,,jane_austen,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/76.txt#chunk19,gutenberg_texts/76.txt,,,charlotte_bronte,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk1,gutenberg_texts/86.txt,,,mary_shelley,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk2,gutenberg_texts/86.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk3,gutenberg_texts/86.txt,,,mary_shelley,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk4,gutenberg_texts/86.txt,,,mary_shelley,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk5,gutenberg_texts/86.txt,,,jane_austen,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk6,gutenberg_texts/86.txt,,,jane_austen,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk7,gutenberg_texts/86.txt,,,mary_shelley,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk8,gutenberg_texts/86.txt,,,jane_austen,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk9,gutenberg_texts/86.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk10,gutenberg_texts/86.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk11,gutenberg_texts/86.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk12,gutenberg_texts/86.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk13,gutenberg_texts/86.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk14,gutenberg_texts/86.txt,,,luis_senarens,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk15,gutenberg_texts/86.txt,,,jane_austen,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk16,gutenberg_texts/86.txt,,,mark_twain,1
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk17,gutenberg_texts/86.txt,,,mary_shelley,0
all_authors,human,,f1,1000,mark_twain,existing,gutenberg_texts/86.txt#chunk18,gutenberg_texts/86.txt,,,louis_joseph_vance,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk1,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk2,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk3,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk4,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk5,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk6,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk7,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk8,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk9,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk10,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk11,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk12,gutenberg_texts/1661.txt,,,oscar_wilde,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk13,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk14,gutenberg_texts/1661.txt,,,oscar_wilde,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk15,gutenberg_texts/1661.txt,,,herbert_george_wells,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk16,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk17,gutenberg_texts/1661.txt,,,oscar_wilde,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk18,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/1661.txt#chunk19,gutenberg_texts/1661.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk1,gutenberg_texts/244.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk2,gutenberg_texts/244.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk3,gutenberg_texts/244.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk4,gutenberg_texts/244.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk5,gutenberg_texts/244.txt,,,herbert_george_wells,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk6,gutenberg_texts/244.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/244.txt#chunk7,gutenberg_texts/244.txt,,,oscar_wilde,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk1,gutenberg_texts/2852.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk2,gutenberg_texts/2852.txt,,,ethel_m_dell,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk3,gutenberg_texts/2852.txt,,,ethel_m_dell,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk4,gutenberg_texts/2852.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk5,gutenberg_texts/2852.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk6,gutenberg_texts/2852.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk7,gutenberg_texts/2852.txt,,,arthur_conan_doyle,1
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk8,gutenberg_texts/2852.txt,,,robert_sidney_bowen,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk9,gutenberg_texts/2852.txt,,,ethel_m_dell,0
all_authors,human,,f1,1000,arthur_conan_doyle,existing,gutenberg_texts/2852.txt#chunk10,gutenberg_texts/2852.txt,,,herbert_george_wells,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk1,gutenberg_texts/84.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk2,gutenberg_texts/84.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk3,gutenberg_texts/84.txt,,,mark_twain,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk4,gutenberg_texts/84.txt,,,jane_austen,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk5,gutenberg_texts/84.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk6,gutenberg_texts/84.txt,,,jane_austen,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk7,gutenberg_texts/84.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk8,gutenberg_texts/84.txt,,,jane_austen,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk9,gutenberg_texts/84.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/84.txt#chunk10,gutenberg_texts/84.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk1,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk2,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk3,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk4,gutenberg_texts/18247.txt,,,jane_austen,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk5,gutenberg_texts/18247.txt,,,jane_austen,0
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk6,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk7,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk8,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk9,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk10,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk11,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk12,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk13,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk14,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk15,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk16,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk17,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk18,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk19,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk20,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk21,gutenberg_texts/18247.txt,,,mary_shelley,1
all_authors,human,,f1,1000,mary_shelley,existing,gutenberg_texts/18247.txt#chunk22,gutenberg_texts/18247.txt,,,mary_shelley,1
