rival_mode,window_policy,budget_n,draw,role,design,author,held_out,books,n_marks,long_start,half_start,short_start
symmetric,random,500,0,target,two_books,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/9779.txt;gutenberg_texts/8741.txt,1000,9681,9681,9677
symmetric,random,500,0,target,one_book,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/8741.txt,1000,8805,8805,1248
symmetric,random,500,0,target,two_books,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/8741.txt;gutenberg_texts/9378.txt,1000,8805,8805,1248
symmetric,random,500,0,target,one_book,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/9378.txt,1000,1669,1669,5487
symmetric,random,500,0,target,two_books,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/9378.txt;gutenberg_texts/8741.txt,1000,1669,1669,5487
symmetric,random,500,0,target,one_book,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/54648.txt,1000,2570,2570,2077
symmetric,random,500,0,target,two_books,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/54648.txt;gutenberg_texts/55562.txt,1000,2570,2570,2077
symmetric,random,500,0,target,one_book,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/55562.txt,1000,3848,3848,1433
symmetric,random,500,0,target,two_books,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/55562.txt;gutenberg_texts/54648.txt,1000,3848,3848,1433
symmetric,random,500,0,target,one_book,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/54629.txt,1000,793,793,2000
symmetric,random,500,0,target,two_books,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/54629.txt;gutenberg_texts/55562.txt,1000,793,793,2000
symmetric,random,500,0,target,one_book,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/55562.txt,1000,1079,1079,3511
symmetric,random,500,0,target,two_books,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/55562.txt;gutenberg_texts/54629.txt,1000,1079,1079,3511
symmetric,random,500,0,target,one_book,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54629.txt,1000,2964,2964,1683
symmetric,random,500,0,target,two_books,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54629.txt;gutenberg_texts/54648.txt,1000,2964,2964,1683
symmetric,random,500,0,target,one_book,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54648.txt,1000,2849,2849,2767
symmetric,random,500,0,target,two_books,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54648.txt;gutenberg_texts/54629.txt,1000,2849,2849,2767
symmetric,random,500,0,target,one_book,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/76.txt,1000,12563,12563,12194
symmetric,random,500,0,target,two_books,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/76.txt;gutenberg_texts/86.txt,1000,12563,12563,12194
symmetric,random,500,0,target,one_book,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/86.txt,1000,3258,3258,17405
symmetric,random,500,0,target,two_books,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/86.txt;gutenberg_texts/76.txt,1000,3258,3258,17405
symmetric,random,500,0,target,one_book,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/74.txt,1000,6009,6009,14158
symmetric,random,500,0,target,two_books,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/74.txt;gutenberg_texts/86.txt,1000,6009,6009,14158
symmetric,random,500,0,target,one_book,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/86.txt,1000,9522,9522,3688
symmetric,random,500,0,target,two_books,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/86.txt;gutenberg_texts/74.txt,1000,9522,9522,3688
symmetric,random,500,0,target,one_book,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/74.txt,1000,12242,12242,11588
symmetric,random,500,0,target,two_books,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/74.txt;gutenberg_texts/76.txt,1000,12242,12242,11588
symmetric,random,500,0,target,one_book,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/76.txt,1000,6239,6239,8504
symmetric,random,500,0,target,two_books,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/76.txt;gutenberg_texts/74.txt,1000,6239,6239,8504
symmetric,random,500,0,target,one_book,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/18247.txt,1000,22991,22991,3598
symmetric,random,500,0,target,two_books,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/18247.txt;gutenberg_texts/15238.txt,1000,22991,22991,3598
symmetric,random,500,0,target,one_book,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/15238.txt,1000,3210,3210,10381
symmetric,random,500,0,target,two_books,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/15238.txt;gutenberg_texts/18247.txt,1000,3210,3210,10381
symmetric,random,500,0,target,one_book,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/84.txt,1000,8119,8119,3977
symmetric,random,500,0,target,two_books,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/84.txt;gutenberg_texts/15238.txt,1000,8119,8119,3977
symmetric,random,500,0,target,one_book,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/15238.txt,1000,950,950,6999
symmetric,random,500,0,target,two_books,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/15238.txt;gutenberg_texts/84.txt,1000,950,950,6999
symmetric,random,500,0,target,one_book,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/84.txt,1000,2129,2129,194
symmetric,random,500,0,target,two_books,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/84.txt;gutenberg_texts/18247.txt,1000,2129,2129,194
symmetric,random,500,0,target,one_book,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/18247.txt,1000,5348,5348,5310
symmetric,random,500,0,target,two_books,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/18247.txt;gutenberg_texts/84.txt,1000,5348,5348,5310
symmetric,random,500,0,target,one_book,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/34832.txt,1000,4790,4790,6480
symmetric,random,500,0,target,two_books,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/34832.txt;gutenberg_texts/35082.txt,1000,4790,4790,6480
symmetric,random,500,0,target,one_book,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/35082.txt,1000,435,435,8003
symmetric,random,500,0,target,two_books,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/35082.txt;gutenberg_texts/34832.txt,1000,435,435,8003
symmetric,random,500,0,target,one_book,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/34592.txt,1000,7050,7050,2607
symmetric,random,500,0,target,two_books,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/34592.txt;gutenberg_texts/35082.txt,1000,7050,7050,2607
symmetric,random,500,0,target,one_book,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/35082.txt,1000,9174,9174,774
symmetric,random,500,0,target,two_books,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/35082.txt;gutenberg_texts/34592.txt,1000,9174,9174,774
symmetric,random,500,0,target,one_book,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34592.txt,1000,3329,3329,1646
symmetric,random,500,0,target,two_books,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34592.txt;gutenberg_texts/34832.txt,1000,3329,3329,1646
symmetric,random,500,0,target,one_book,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34832.txt,1000,5476,5476,6810
symmetric,random,500,0,target,two_books,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34832.txt;gutenberg_texts/34592.txt,1000,5476,5476,6810
symmetric,random,500,0,target,one_book,oscar_wilde,gutenberg_texts/174.txt,gutenberg_texts/773.txt,1000,3940,3940,1276
symmetric,random,500,0,target,two_books,oscar_wilde,gutenberg_texts/174.txt,gutenberg_texts/773.txt;gutenberg_texts/14522.txt,1000,3940,3940,1276
symmetric,random,500,0,target,one_book,oscar_wilde,gutenberg_texts/174.txt,gutenberg_texts/14522.txt,1000,181,181,4194
symmetric,random,500,0,target,two_books,oscar_wilde,gutenberg_texts/174.txt,gutenberg_texts/14522.txt;gutenberg_texts/773.txt,1000,181,181,4194
symmetric,random,500,0,target,one_book,oscar_wilde,gutenberg_texts/773.txt,gutenberg_texts/174.txt,1000,4431,4431,133
symmetric,random,500,0,target,two_books,oscar_wilde,gutenberg_texts/773.txt,gutenberg_texts/174.txt;gutenberg_texts/14522.txt,1000,4431,4431,133
symmetric,random,500,0,target,one_book,oscar_wilde,gutenberg_texts/773.txt,gutenberg_texts/14522.txt,1000,411,411,13530
symmetric,random,500,0,target,two_books,oscar_wilde,gutenberg_texts/773.txt,gutenberg_texts/14522.txt;gutenberg_texts/174.txt,1000,411,411,13530
symmetric,random,500,0,target,one_book,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/174.txt,1000,2260,2260,3477
symmetric,random,500,0,target,two_books,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/174.txt;gutenberg_texts/773.txt,1000,2260,2260,3477
symmetric,random,500,0,target,one_book,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/773.txt,1000,3843,3843,816
symmetric,random,500,0,target,two_books,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/773.txt;gutenberg_texts/174.txt,1000,3843,3843,816
symmetric,random,500,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32331.txt,1000,7100,7100,3347
symmetric,random,500,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32331.txt;gutenberg_texts/32542.txt,1000,7100,7100,3347
symmetric,random,500,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32542.txt,1000,8316,8316,448
symmetric,random,500,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32542.txt;gutenberg_texts/32331.txt,1000,8316,8316,448
symmetric,random,500,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32440.txt,1000,200,200,2194
symmetric,random,500,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32440.txt;gutenberg_texts/32542.txt,1000,200,200,2194
symmetric,random,500,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32542.txt,1000,1127,1127,3703
symmetric,random,500,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32542.txt;gutenberg_texts/32440.txt,1000,1127,1127,3703
symmetric,random,500,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32440.txt,1000,8691,8691,3608
symmetric,random,500,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32440.txt;gutenberg_texts/32331.txt,1000,8691,8691,3608
symmetric,random,500,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32331.txt,1000,1626,1626,2076
symmetric,random,500,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32331.txt;gutenberg_texts/32440.txt,1000,1626,1626,2076
symmetric,random,500,0,target,one_book,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/8874.txt,1000,37529,37529,10652
symmetric,random,500,0,target,two_books,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/8874.txt;gutenberg_texts/29824.txt,1000,37529,37529,10652
symmetric,random,500,0,target,one_book,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/29824.txt,1000,5783,5783,42984
symmetric,random,500,0,target,two_books,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/29824.txt;gutenberg_texts/8874.txt,1000,5783,5783,42984
symmetric,random,500,0,target,one_book,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/16918.txt,1000,25575,25575,10649
symmetric,random,500,0,target,two_books,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/16918.txt;gutenberg_texts/29824.txt,1000,25575,25575,10649
symmetric,random,500,0,target,one_book,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/29824.txt,1000,17239,17239,44724
symmetric,random,500,0,target,two_books,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/29824.txt;gutenberg_texts/16918.txt,1000,17239,17239,44724
symmetric,random,500,0,target,one_book,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/16918.txt,1000,36482,36482,15972
symmetric,random,500,0,target,two_books,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/16918.txt;gutenberg_texts/8874.txt,1000,36482,36482,15972
symmetric,random,500,0,target,one_book,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/8874.txt,1000,15915,15915,18548
symmetric,random,500,0,target,two_books,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/8874.txt;gutenberg_texts/16918.txt,1000,15915,15915,18548
symmetric,random,500,1,rival,one_book,agnes_may_fleming,,full_books/agnes_may_fleming_full.txt,1000,7741,7741,12457
symmetric,random,500,1,rival,two_books,agnes_may_fleming,,full_books/agnes_may_fleming_full.txt;gutenberg_texts/15317.txt,1000,7741,7741,12457
symmetric,random,500,1,rival,one_book,arthur_conan_doyle,,gutenberg_texts/1661.txt,1000,3858,3858,4056
symmetric,random,500,1,rival,two_books,arthur_conan_doyle,,gutenberg_texts/1661.txt;gutenberg_texts/2852.txt,1000,3858,3858,4056
symmetric,random,500,1,rival,one_book,arthur_scott_bailey,,gutenberg_texts/9462.txt,1000,443,443,262
symmetric,random,500,1,rival,two_books,arthur_scott_bailey,,gutenberg_texts/9462.txt;gutenberg_texts/24589.txt,1000,443,443,262
symmetric,random,500,1,rival,one_book,charles_dickens,,gutenberg_texts/98.txt,1000,25935,25935,22605
symmetric,random,500,1,rival,two_books,charles_dickens,,gutenberg_texts/98.txt;gutenberg_texts/1400.txt,1000,25935,25935,22605
symmetric,random,500,1,rival,one_book,charlotte_bronte,,gutenberg_texts/1260.txt,1000,27157,27157,29651
symmetric,random,500,1,rival,two_books,charlotte_bronte,,gutenberg_texts/1260.txt;gutenberg_texts/9182.txt,1000,27157,27157,29651
symmetric,random,500,1,rival,one_book,ethel_m_dell,,gutenberg_texts/12360.txt,1000,2861,2861,20472
symmetric,random,500,1,rival,two_books,ethel_m_dell,,gutenberg_texts/12360.txt;gutenberg_texts/13960.txt,1000,2861,2861,20472
symmetric,random,500,1,rival,one_book,harold_l_goodwin,,gutenberg_texts/32059.txt,1000,3194,3194,7178
symmetric,random,500,1,rival,two_books,harold_l_goodwin,,gutenberg_texts/32059.txt;gutenberg_texts/31589.txt,1000,3194,3194,7178
symmetric,random,500,1,rival,one_book,herbert_george_wells,,full_books/herbert_george_wells_full.txt,1000,8992,8992,216
symmetric,random,500,1,rival,two_books,herbert_george_wells,,full_books/herbert_george_wells_full.txt;gutenberg_texts/36.txt,1000,8992,8992,216
symmetric,random,500,1,rival,one_book,jane_austen,,gutenberg_texts/161.txt,1000,2314,2314,12549
symmetric,random,500,1,rival,two_books,jane_austen,,gutenberg_texts/161.txt;gutenberg_texts/1342.txt,1000,2314,2314,12549
symmetric,random,500,1,rival,one_book,john_c_hutcheson,,gutenberg_texts/21107.txt,1000,7819,7819,13687
symmetric,random,500,1,rival,two_books,john_c_hutcheson,,gutenberg_texts/21107.txt;gutenberg_texts/21108.txt,1000,7819,7819,13687
symmetric,random,500,1,rival,one_book,joseph_conrad,,gutenberg_texts/5658.txt,1000,11838,11838,13468
symmetric,random,500,1,rival,two_books,joseph_conrad,,gutenberg_texts/5658.txt;gutenberg_texts/2021.txt,1000,11838,11838,13468
symmetric,random,500,1,rival,one_book,kathleen_thompson_norris,,gutenberg_texts/28301.txt,1000,10387,10387,25672
symmetric,random,500,1,rival,two_books,kathleen_thompson_norris,,gutenberg_texts/28301.txt;gutenberg_texts/4787.txt,1000,10387,10387,25672
symmetric,random,500,1,rival,one_book,louis_joseph_vance,,gutenberg_texts/9779.txt,1000,10210,10210,5949
symmetric,random,500,1,rival,two_books,louis_joseph_vance,,gutenberg_texts/9779.txt;gutenberg_texts/9378.txt,1000,10210,10210,5949
symmetric,random,500,1,rival,one_book,luis_senarens,,gutenberg_texts/54648.txt,1000,4965,4965,2715
symmetric,random,500,1,rival,two_books,luis_senarens,,gutenberg_texts/54648.txt;gutenberg_texts/55562.txt,1000,4965,4965,2715
symmetric,random,500,1,rival,one_book,mark_twain,,gutenberg_texts/76.txt,1000,12686,12686,6113
symmetric,random,500,1,rival,two_books,mark_twain,,gutenberg_texts/76.txt;gutenberg_texts/86.txt,1000,12686,12686,6113
symmetric,random,500,1,rival,one_book,mary_shelley,,gutenberg_texts/18247.txt,1000,15909,15909,3872
symmetric,random,500,1,rival,two_books,mary_shelley,,gutenberg_texts/18247.txt;gutenberg_texts/15238.txt,1000,15909,15909,3872
symmetric,random,500,1,rival,one_book,mildred_wirt,,gutenberg_texts/34832.txt,1000,4904,4904,1642
symmetric,random,500,1,rival,two_books,mildred_wirt,,gutenberg_texts/34832.txt;gutenberg_texts/34592.txt,1000,4904,4904,1642
symmetric,random,500,1,rival,one_book,oscar_wilde,,gutenberg_texts/174.txt,1000,3390,3390,2755
symmetric,random,500,1,rival,two_books,oscar_wilde,,gutenberg_texts/174.txt;gutenberg_texts/773.txt,1000,3390,3390,2755
symmetric,random,500,1,rival,one_book,robert_sidney_bowen,,gutenberg_texts/32440.txt,1000,8407,8407,5607
symmetric,random,500,1,rival,two_books,robert_sidney_bowen,,gutenberg_texts/32440.txt;gutenberg_texts/32542.txt,1000,8407,8407,5607
symmetric,random,500,1,rival,one_book,susan_warner,,gutenberg_texts/16918.txt,1000,12847,12847,21061
symmetric,random,500,1,rival,two_books,susan_warner,,gutenberg_texts/16918.txt;gutenberg_texts/8874.txt,1000,12847,12847,21061
symmetric,random,500,1,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt,1000,25293,25293,4591
symmetric,random,500,1,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt;gutenberg_texts/15317.txt,1000,25293,25293,4591
symmetric,random,500,1,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt,1000,2617,2617,7062
symmetric,random,500,1,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt;gutenberg_texts/7063.txt,1000,2617,2617,7062
symmetric,random,500,1,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt,1000,7605,7605,6729
symmetric,random,500,1,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/15317.txt,1000,7605,7605,6729
symmetric,random,500,1,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt,1000,15537,15537,14079
symmetric,random,500,1,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt;full_books/agnes_may_fleming_full.txt,1000,15537,15537,14079
symmetric,random,500,1,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt,1000,2272,2272,7751
symmetric,random,500,1,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/7063.txt,1000,2272,2272,7751
symmetric,random,500,1,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt,1000,4417,4417,3582
symmetric,random,500,1,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt;full_books/agnes_may_fleming_full.txt,1000,4417,4417,3582
